cu_id,tenure,cu_size,cu_type,rooms,baths,annual_expenses,inc_rank,race,educ,welfare,ssi,food_stamps,weight,hispanic,rooms_person,married_couple,single_dad,single_mom,college,received_food_stamps,received_welfare,received_ssi,ownes_with_mortgage,ownes_w_out_mortgage,rents,black,white,annual_exp_equiv
0544493,4,2,1,4,2,15232.7332,0.0501703,1,14,0,0,0,23426.029,0,2,1,0,0,0,0,0,0,0,0,1,0,1,10771.168941725458
0544495,1,4,3,7,3,24925.3336,0.7100534,1,16,0,0,0,30400.896,0,1.75,0,0,0,1,0,0,0,1,0,0,0,1,12462.6668
0544496,2,1,8,5,2,9626.6,0.0919613,1,11,0,0,0,20641.174,0,5,0,0,0,0,0,0,0,0,1,0,0,1,9626.6
0544498,1,1,8,3,1,25486.3812,0.825522,1,15,0,0,0,29345.205,0,3,0,0,0,1,0,0,0,1,0,0,0,1,25486.3812
0544500,1,4,4,5,2,35210.9996,0.7809731,1,15,0,0,0,47069.712,0,1.25,0,0,0,1,0,0,0,1,0,0,0,1,17605.4998
0544505,2,2,1,6,2,12091.3332,0.4487974,1,12,0,0,0,25132.222,0,3,1,0,0,0,0,0,0,0,1,0,0,1,8549.863699306035
0544505,2,2,1,6,2,12091.3332,0.4416745,1,12,0,0,0,25132.222,0,3,1,0,0,0,0,0,0,0,1,0,0,1,8549.863699306035
0544506,1,5,5,7,1,45812.1332,0.7098275,1,12,5000,0,0,46170.253,0,1.4,0,0,0,0,0,1,0,1,0,0,0,1,20487.80880589499
0544507,1,3,2,7,2,25502.9336,0.8549636,1,16,0,0,0,43456.701499999996,0,2.3333333333333335,0,0,0,1,0,0,0,1,0,0,0,1,14724.125579085152
0544507,1,3,2,7,2,25502.9336,0.8476443,1,16,0,0,0,43456.701499999996,0,2.3333333333333335,0,0,0,1,0,0,0,1,0,0,0,1,14724.125579085152
0544509,1,2,1,6,2,39400.3336,0.9219239,1,15,0,0,0,14520.963,0,3,1,0,0,1,0,0,0,1,0,0,0,1,27860.243069572174
0544509,1,2,1,6,2,39400.3336,0.9175471,1,15,0,0,0,14520.963,0,3,1,0,0,1,0,0,0,1,0,0,0,1,27860.243069572174
0544511,1,2,1,8,4,41146.4668,0.8027057,1,15,0,0,0,32219.834,0,4,1,0,0,1,0,0,0,1,0,0,0,1,29094.94569614714
0544512,4,3,4,5,1,15045.3332,0.314383,1,12,0,1200,0,43505.743,0,1.6666666666666667,0,0,0,0,0,0,1,0,0,1,0,1,8686.427173067614
0544513,1,1,8,7,1,17511,0.628843,1,12,0,0,0,31376.823,0,7,0,0,0,0,0,0,0,1,0,0,0,1,17511
0544517,4,1,8,6,2,10100,0.6587049,1,13,0,0,0,24527.74,0,6,0,0,0,0,0,0,0,0,0,1,0,1,10100
0544518,1,4,7,8,3,73457.6666,0.2347923,2,14,0,0,0,73010.1185,0,2,0,0,1,0,0,0,0,1,0,0,1,0,36728.8333
0544518,1,4,7,8,3,73457.6666,0.2309282,2,14,0,0,0,73010.1185,0,2,0,0,1,0,0,0,0,1,0,0,1,0,36728.8333
0544522,4,1,8,3,2,8675.0004,0.4332972,2,13,0,0,0,32410.226,0,3,0,0,0,0,0,0,0,0,0,1,1,0,8675.0004
0544524,2,3,4,6,1,6109.3332,0.2528532,2,12,0,0,0,30096.798,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3527.225167589118
0544524,2,3,4,6,1,6109.3332,0.2530864,2,12,0,0,0,30096.798,0,2,0,0,0,0,0,0,0,0,1,0,1,0,3527.225167589118
0544526,2,1,8,8,3,23380.6666,0.2237926,1,16,0,0,0,22452.2005,0,8,0,0,0,1,0,0,0,0,1,0,0,1,23380.6666
0544526,2,1,8,8,3,23380.6666,0.2225776,1,16,0,0,0,22452.2005,0,8,0,0,0,1,0,0,0,0,1,0,0,1,23380.6666
0544531,2,2,1,10,3,32586.6666,0.3324774,1,12,0,0,0,33904.3205,0,5,1,0,0,0,0,0,0,0,1,0,0,1,23042.252929125174
0544531,2,2,1,10,3,32586.6666,0.3324633,1,12,0,0,0,33904.3205,0,5,1,0,0,0,0,0,0,0,1,0,0,1,23042.252929125174
0544532,2,2,1,8,2,15932.3332,0.357044,1,12,0,0,0,24901.698,0,4,1,0,0,0,0,0,0,0,1,0,0,1,11265.860845843565
0544539,4,1,8,1,1,10814.6668,0.1152885,1,11,0,0,0,34918.495,0,1,0,0,0,0,0,0,0,0,0,1,0,1,10814.6668
0544542,4,5,4,7,2,23354.6666,0.8535367,1,16,0,0,0,46287.5265,0,1.4,0,0,0,1,0,0,0,0,0,1,0,1,10444.524421888778
0544542,4,5,4,7,2,23354.6666,0.8466739,1,16,0,0,0,46287.5265,0,1.4,0,0,0,1,0,0,0,0,0,1,0,1,10444.524421888778
0544546,1,5,3,6,2,25501,0.665376,1,13,0,0,0,31036.857,1,1.2,0,0,0,0,0,0,0,1,0,0,0,1,11404.393898844426
0544553,1,3,7,7,3,30458.4334,0.8335966,4,16,0,0,0,20201.657,0,2.3333333333333335,0,0,1,1,0,0,0,1,0,0,0,0,17585.18472258429
0544553,1,3,7,7,3,30458.4334,0.8278201,4,16,0,0,0,20201.657,0,2.3333333333333335,0,0,1,1,0,0,0,1,0,0,0,0,17585.18472258429
0544555,5,1,8,4,2,5351,0.2920021,1,13,0,0,0,13579.389,0,4,0,0,0,0,0,0,0,0,0,0,0,1,5351
0544557,4,5,3,9,3,129779.7144,0.9378084,1,15,0,0,0,9207.8305,0,1.8,0,0,0,1,0,0,0,0,0,1,0,1,58039.25269978166
0544557,4,5,3,9,3,129779.7144,0.9342621,1,15,0,0,0,9207.8305,0,1.8,0,0,0,1,0,0,0,0,0,1,0,1,58039.25269978166
0544558,4,5,4,8,3,18108.266600000003,0.5987454,1,12,0,0,0,46207.6325,0,1.6,0,0,0,0,0,0,0,0,0,1,0,1,8098.2630144578
0544558,4,5,4,8,3,18108.266600000003,0.5907751,1,12,0,0,0,46207.6325,0,1.6,0,0,0,0,0,0,0,0,0,1,0,1,8098.2630144578
0544559,4,4,9,4,2,41155.3336,0.6898293,3,13,0,0,0,17181.653,0,1,0,0,0,0,0,0,0,0,0,1,0,0,20577.6668
0544560,4,4,3,7,2,31757.1906,0.9500565,1,13,0,0,0,3156.963,0,1.75,0,0,0,0,0,0,0,0,0,1,0,1,15878.5953
0544560,4,4,3,7,2,31757.1906,0.2057689,1,13,0,0,0,3156.963,0,1.75,0,0,0,0,0,0,0,0,0,1,0,1,15878.5953
0544561,4,1,8,4,1,8954.6668,0.0329922,1,13,0,0,0,35078.543,0,4,0,0,0,0,0,0,0,0,0,1,0,1,8954.6668
0544562,1,2,9,5,1,21747.6668,0.7988097,1,15,0,0,0,34357.8875,1,2.5,0,0,0,1,0,0,0,1,0,0,0,1,15377.922669265543
0544562,1,2,9,5,1,21747.6668,0.7970392,1,15,0,0,0,34357.8875,1,2.5,0,0,0,1,0,0,0,1,0,0,0,1,15377.922669265543
0544563,4,3,7,4,1,12447.0668,0.0382831,2,11,0,0,0,34055.156,0,1.3333333333333333,0,0,1,0,0,0,0,0,0,1,1,0,7186.317367601255
0544566,4,4,3,4,2,34066,0.6853362,4,16,0,0,0,29216.278,0,1,0,0,0,1,0,0,0,0,0,1,0,0,17033
0544567,2,1,8,6,2,6886.6668,0.1058337,1,15,0,0,0,24970.379,0,6,0,0,0,1,0,0,0,0,1,0,0,1,6886.6668
0544568,1,4,3,8,3,21940.3336,0.7169844,1,13,0,0,0,16451.497,1,2,0,0,0,0,0,0,0,1,0,0,0,1,10970.1668
0544573,2,1,8,4,1,4674.6666000000005,0.1916459,1,11,0,0,276,38093.3085,0,4,0,0,0,0,1,0,0,0,1,0,0,1,4674.6666000000005
0544573,2,1,8,4,1,4674.6666000000005,0.1916352,1,11,0,0,276,38093.3085,0,4,0,0,0,0,1,0,0,0,1,0,0,1,4674.6666000000005
0544574,4,3,4,6,2,17630,0.5951406,1,13,0,0,0,17490.584,0,2,0,0,0,0,0,0,0,0,0,1,0,1,10178.685245813103
0544575,4,1,8,7,3,39195.6668,0.7680363,1,16,0,0,0,24002.606,0,7,0,0,0,1,0,0,0,0,0,1,0,1,39195.6668
0544576,2,2,1,5,2,6294.3336,0.2596451,1,14,0,0,0,36216.956,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,4450.7659716103335
0544577,4,2,1,6,2,14134.6668,0.2999082,1,11,0,0,0,29043.102,1,3,1,0,0,0,0,0,0,0,0,1,0,1,9994.718744092357
0544578,2,1,8,5,1,17659.766600000003,0.401467,1,13,0,0,0,17809.891,1,5,0,0,0,0,0,0,0,0,1,0,0,1,17659.766600000003
0544578,2,1,8,5,1,17659.766600000003,0.3942439,1,13,0,0,0,17809.891,1,5,0,0,0,0,0,0,0,0,1,0,0,1,17659.766600000003
0544579,1,1,8,4,2,4304.6666000000005,0.1328246,1,12,0,0,0,21853.661500000002,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4304.6666000000005
0544579,1,1,8,4,2,4304.6666000000005,0.1271981,1,12,0,0,0,21853.661500000002,0,4,0,0,0,0,0,0,0,1,0,0,0,1,4304.6666000000005
0544580,1,4,9,6,2,23455.1668,0.9024428,2,14,0,0,0,42547.5505,0,1.5,0,0,0,0,0,0,0,1,0,0,1,0,11727.5834
0544580,1,4,9,6,2,23455.1668,0.9017069,2,14,0,0,0,42547.5505,0,1.5,0,0,0,0,0,0,0,1,0,0,1,0,11727.5834
0544581,4,2,9,5,1,11495.6668,0.1689843,2,14,0,0,0,27937.333,0,2.5,0,0,0,0,0,0,0,0,0,1,1,0,8128.663948541059
0544582,4,1,8,3,1,7251.3334,0.1765072,1,10,0,0,240,30813.788500000002,1,3,0,0,0,0,1,0,0,0,0,1,0,1,7251.3334
0544582,4,1,8,3,1,7251.3334,0.1768784,1,10,0,0,240,30813.788500000002,1,3,0,0,0,0,1,0,0,0,0,1,0,1,7251.3334
0544585,4,1,8,3,1,19458.3334,0.8362374,1,15,0,0,0,29832.237999999998,0,3,0,0,0,1,0,0,0,0,0,1,0,1,19458.3334
0544585,4,1,8,3,1,19458.3334,0.8307524,1,15,0,0,0,29832.237999999998,0,3,0,0,0,1,0,0,0,0,0,1,0,1,19458.3334
0544586,2,1,8,6,3,13909.3332,0.2750371,1,14,0,0,0,19033.427,0,6,0,0,0,0,0,0,0,0,1,0,0,1,13909.3332
0544591,4,1,8,2,1,3684,0.1138105,1,11,0,914,1704,11419.2795,0,2,0,0,0,0,1,0,1,0,0,1,0,1,3684
0544591,4,1,8,2,1,3684,0.1089439,1,11,0,914,1704,11419.2795,0,2,0,0,0,0,1,0,1,0,0,1,0,1,3684
0544593,4,1,8,4,2,27770.3332,0.825447,1,15,0,0,0,5988.187,0,4,0,0,0,1,0,0,0,0,0,1,0,1,27770.3332
0544598,1,5,9,6,1,44950.3666,0.551744,2,13,0,0,0,85089.688,0,1.2,0,0,0,0,0,0,0,1,0,0,1,0,20102.41506622722
0544598,1,5,9,6,1,44950.3666,0.5441606,2,13,0,0,0,85089.688,0,1.2,0,0,0,0,0,0,0,1,0,0,1,0,20102.41506622722
0544599,4,1,8,3,1,4494.8,0.180562,1,13,0,0,2724,32528.0285,0,3,0,0,0,0,1,0,0,0,0,1,0,1,4494.8
0544599,4,1,8,3,1,4494.8,0.1798053,1,13,0,0,2724,32528.0285,0,3,0,0,0,0,1,0,0,0,0,1,0,1,4494.8
0544601,1,5,3,6,4,27711.6002,0.7916625,1,16,0,0,0,78915.027,0,1.2,0,0,0,1,0,0,0,1,0,0,0,1,12393.004362499354
0544601,1,5,3,6,4,27711.6002,0.7899157,1,16,0,0,0,78915.027,0,1.2,0,0,0,1,0,0,0,1,0,0,0,1,12393.004362499354
0544603,1,2,9,6,3,18241.3334,0.2195659,2,13,0,0,0,24939.925,0,3,0,0,0,0,0,0,0,1,0,0,1,0,12898.57054502466
0544603,1,2,9,6,3,18241.3334,0.2211824,2,13,0,0,0,24939.925,0,3,0,0,0,0,0,0,0,1,0,0,1,0,12898.57054502466
0544604,1,2,6,5,2,27634,0.5731582,1,15,0,0,0,16051.4755,0,2.5,0,1,0,1,0,0,0,1,0,0,0,1,19540.188791309054
0544604,1,2,6,5,2,27634,0.5623473,1,15,0,0,0,16051.4755,0,2.5,0,1,0,1,0,0,0,1,0,0,0,1,19540.188791309054
0544611,4,2,6,4,2,11378.8,0.1288013,1,12,0,0,4272,16201.488,0,2,0,1,0,0,1,0,0,0,0,1,0,1,8046.026641765486
0544611,4,2,6,4,2,11378.8,0.122963,1,12,0,0,4272,16201.488,0,2,0,1,0,0,1,0,0,0,0,1,0,1,8046.026641765486
0544612,4,1,8,2,2,13920,0.0600409,1,16,0,0,0,31333.828,1,2,0,0,0,1,0,0,0,0,0,1,0,1,13920
0544613,4,1,8,2,1,16079.999799999998,0.2727109,1,12,0,0,0,21731.5205,1,2,0,0,0,0,0,0,0,0,0,1,0,1,16079.999799999998
0544613,4,1,8,2,1,16079.999799999998,0.2692479,1,12,0,0,0,21731.5205,1,2,0,0,0,0,0,0,0,0,0,1,0,1,16079.999799999998
0544615,1,2,1,5,2,61604.6668,0.7150257,1,15,0,0,0,16840.448,0,2.5,1,0,0,1,0,0,0,1,0,0,0,1,43561.077647017766
0544618,1,4,3,7,3,23560.566400000003,0.6691209,1,14,0,0,0,19332.6985,0,1.75,0,0,0,0,0,0,0,1,0,0,0,1,11780.283200000002
0544618,1,4,3,7,3,23560.566400000003,0.6658903,1,14,0,0,0,19332.6985,0,1.75,0,0,0,0,0,0,0,1,0,0,0,1,11780.283200000002
0544619,1,3,2,6,1,19271,0.6531018,1,12,0,0,0,16110.5275,0,2,0,0,0,0,0,0,0,1,0,0,0,1,11126.117037553278
0544619,1,3,2,6,1,19271,0.6485731,1,12,0,0,0,16110.5275,0,2,0,0,0,0,0,0,0,1,0,0,0,1,11126.117037553278
0544620,4,1,8,3,1,25674.0004,0.5781378,1,12,0,0,0,27448.524,0,3,0,0,0,0,0,0,0,0,0,1,0,1,25674.0004
0544621,4,2,1,6,3,39191.3056,0.9232571,2,15,0,0,0,28602.14,0,3,1,0,0,1,0,0,0,0,0,1,1,0,27712.43795331431
0544623,1,5,4,6,2,28826.3332,0.6927052,1,12,0,0,0,2815.401,0,1.2,0,0,0,0,0,0,0,1,0,0,0,1,12891.528115451809
0544627,4,1,8,4,2,31583.2668,0.0434293,6,15,0,0,0,24277.29,0,4,0,0,0,1,0,0,0,0,0,1,0,0,31583.2668
0544639,5,2,9,9,2,9129,0.4164492,1,16,0,0,0,40745.902,0,4.5,0,0,0,1,0,0,0,0,0,0,0,1,6455.177805451992
0544640,2,3,4,6,2,21947.0002,0.62,1,15,0,0,0,29590.944,0,2,0,0,0,1,0,0,0,0,1,0,0,1,12671.10647337477
0544640,2,3,4,6,2,21947.0002,0.6107794,1,15,0,0,0,29590.944,0,2,0,0,0,1,0,0,0,0,1,0,0,1,12671.10647337477
0544641,2,2,1,5,1,25381,0.877022,1,14,0,0,0,37911.43,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,17947.07721329576
0544644,4,1,8,1,1,45478.6664,0.4668998,1,15,0,0,0,30612.977,1,1,0,0,0,1,0,0,0,0,0,1,0,1,45478.6664
0544645,1,2,9,7,2,30265.9666,0.7437313,1,13,0,0,0,25317.1155,0,3.5,0,0,0,0,0,0,0,1,0,0,0,1,21401.270222025552
0544645,1,2,9,7,2,30265.9666,0.7371647,1,13,0,0,0,25317.1155,0,3.5,0,0,0,0,0,0,0,1,0,0,0,1,21401.270222025552
0544646,1,2,1,5,1,8674,0.4757365,1,12,0,0,0,40749.431,0,2.5,1,0,0,0,0,0,0,1,0,0,0,1,6133.444220012113
0544650,1,4,9,7,1,31576,0.9118358,1,14,0,0,0,47272.292499999996,0,1.75,0,0,0,0,0,0,0,1,0,0,0,1,15788
0544650,1,4,9,7,1,31576,0.9075888,1,14,0,0,0,47272.292499999996,0,1.75,0,0,0,0,0,0,0,1,0,0,0,1,15788
0544652,2,2,1,6,2,39009.3812,0.9720615,1,13,0,0,0,16601.232,0,3,1,0,0,0,0,0,0,0,1,0,0,1,27583.79797641102
0544653,1,2,1,6,1,58165.6668,0.9664084,1,15,0,0,0,19429.379500000003,0,3,1,0,0,1,0,0,0,1,0,0,0,1,41129.33742651723
0544653,1,2,1,6,1,58165.6668,0.957872,1,15,0,0,0,19429.379500000003,0,3,1,0,0,1,0,0,0,1,0,0,0,1,41129.33742651723
0544654,2,1,8,5,2,15733.3332,0.3351081,1,12,0,0,0,37278.171,0,5,0,0,0,0,0,0,0,0,1,0,0,1,15733.3332
0544655,2,1,8,6,1,12479.3334,0.3176005,1,11,0,0,0,24820.860500000003,0,6,0,0,0,0,0,0,0,0,1,0,0,1,12479.3334
0544655,2,1,8,6,1,12479.3334,0.3167304,1,11,0,0,0,24820.860500000003,0,6,0,0,0,0,0,0,0,0,1,0,0,1,12479.3334
0544657,2,6,9,7,1,21297.3332,0.8566138,4,14,0,0,0,3668.849,0,1.1666666666666667,0,0,0,0,0,0,0,0,1,0,0,0,8694.599870339274
0553797,4,2,1,3,1,79308,0.3883433,4,15,0,0,0,32700.081,0,1.5,1,0,0,1,0,0,0,0,0,1,0,0,56079.22460234271
0553800,2,2,1,6,2,42388.4,0.5555883,1,14,0,0,0,34443.269,0,3,1,0,0,0,0,0,0,0,1,0,0,1,29973.12508364785
0553803,1,4,3,9,3,202820.1436,0.9838826,1,16,0,0,0,14712.305,0,2.25,0,0,0,1,0,0,0,1,0,0,0,1,101410.0718
0553805,4,3,4,5,1,54347.1996,0.2617174,1,11,0,0,0,32562.037,1,1.6666666666666667,0,0,0,0,0,0,0,0,0,1,0,1,31377.370318762325
0553806,2,2,1,6,2,39395.0008,0.490749,1,13,0,0,0,14577.717,0,3,1,0,0,0,0,0,0,0,1,0,0,1,27856.472210529464
0553809,1,3,4,7,2,146606,0.6818483,1,14,0,0,0,34435.809,0,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,1,84643.01356481428
0553814,4,4,3,3,1,47792,0.4440591,1,12,0,0,7200,3140.491,0,0.75,0,0,0,0,1,0,0,0,0,1,0,1,23896
0553817,2,2,1,5,1,51440,0.732208,1,12,0,0,0,33741.61,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,36373.572824236006
0553818,1,1,8,6,1,92026,0.7245629,1,16,0,0,0,20388.264,0,6,0,0,0,1,0,0,0,1,0,0,0,1,92026
0553819,4,2,9,4,1,15795.2,0.1948586,1,12,0,0,0,37181.05,0,2,0,0,0,0,0,0,0,0,0,1,0,1,11168.893030197754
0553820,2,1,8,4,2,39812,0.3200977,1,15,0,0,0,24345.839,0,4,0,0,0,1,0,0,0,0,1,0,0,1,39812
0553823,1,3,2,6,2,78049,0.7985452,1,12,0,0,0,28661,0,2,0,0,0,0,0,0,0,1,0,0,0,1,45061.611159981105
0553827,4,8,5,5,2,68023.2004,0.3508963,1,10,0,0,1200,30298.847,1,0.625,0,0,0,0,1,0,0,0,0,1,0,1,24049.833140425733
0553828,2,2,1,5,1,34906.1432,0.288869,1,12,0,0,0,39154.262,0,2.5,1,0,0,0,0,0,0,0,1,0,0,1,24682.37056178869
0553829,2,1,8,4,2,40180,0.1978335,1,13,0,0,0,11653.841,0,4,0,0,0,0,0,0,0,0,1,0,0,1,40180
0553831,1,1,8,6,3,73736.4,0.0492388,1,15,0,0,0,16477.399,1,6,0,0,0,1,0,0,0,1,0,0,0,1,73736.4
0553836,2,4,4,8,2,70941.0004,0.7339729,1,15,0,0,0,30185.612,1,2,0,0,0,1,0,0,0,0,1,0,0,1,35470.5002
0553837,4,4,5,5,2,44807.8,0.4326213,1,11,0,0,0,15286.151,0,1.25,0,0,0,0,0,0,0,0,0,1,0,1,22403.9
0553839,4,1,8,4,1,27556,0.2426631,2,12,0,0,276,24556.894,0,4,0,0,0,0,1,0,0,0,0,1,1,0,27556
0553840,2,3,5,5,2,31086,0.4454931,1,13,0,0,0,9948.463,0,1.6666666666666667,0,0,0,0,0,0,0,0,1,0,0,1,17947.510468028708
0553844,4,3,4,5,2,120782.2864,0.9541595,1,15,0,0,0,37200.948,0,1.6666666666666667,0,0,0,1,0,0,0,0,0,1,0,1,69733.68556637848
0553851,2,1,8,4,1,11072,0.1543598,1,00,0,0,600,28672.787,1,4,0,0,0,0,1,0,0,0,1,0,0,1,11072
0553854,1,2,1,3,2,62521.8004,0.5666459,1,15,0,0,0,32439.099,0,1.5,1,0,0,1,0,0,0,1,0,0,0,1,44209.5890348318
0553866,2,1,8,5,1,39966,0.1065041,1,12,0,0,0,39956.916,0,5,0,0,0,0,0,0,0,0,1,0,0,1,39966
0553868,1,2,1,7,2,74492.1436,0.2603542,1,14,0,0,0,32110.985,0,3.5,1,0,0,0,0,0,0,1,0,0,0,1,52673.89988468207
0553869,2,2,1,5,2,76168.9996,0.9185572,1,16,0,0,0,38285.851,0,2.5,1,0,0,1,0,0,0,0,1,0,0,1,53859.61613335542
0553873,1,2,1,3,2,244219.1432,0.6806886,1,13,0,0,0,30178.974,0,1.5,1,0,0,0,0,0,0,1,0,0,0,1,172689.0122522885
0553875,4,1,8,5,1,15312,0.1906085,1,12,0,0,3420,31164.587,0,5,0,0,0,0,1,0,0,0,0,1,0,1,15312
0553879,1,1,8,4,1,65858,0.5425513,1,15,0,0,0,29416.256,0,4,0,0,0,1,0,0,0,1,0,0,0,1,65858
0553883,1,2,9,6,1,139094.0004,0.8018826,1,15,0,0,0,25457.56,0,3,0,0,0,1,0,0,0,1,0,0,0,1,98354.31090520434
0553888,2,2,9,6,2,23650,0.3796972,1,11,0,0,0,15527.189,0,3,0,0,0,0,0,0,0,0,1,0,0,1,16723.07537506185
0553891,2,1,8,7,1,116956,0.2579919,1,13,0,0,0,18203.981,0,7,0,0,0,0,0,0,0,0,1,0,0,1,116956
0553892,1,2,1,11,4,186902.1436,0.9471707,2,16,0,0,0,17556.561,0,5.5,1,0,0,1,0,0,0,1,0,0,1,0,132159.77315786187
0553893,2,1,8,6,1,22502,0.1931625,1,12,0,0,1044,31125.824,0,6,0,0,0,0,1,0,0,0,1,0,0,1,22502
0553894,4,1,8,4,1,35166,0.41571,1,12,0,0,0,21127.181,0,4,0,0,0,0,0,0,0,0,0,1,0,1,35166
0553895,4,1,8,3,1,76457,0.435695,4,14,0,0,0,24788.797,0,3,0,0,0,0,0,0,0,0,0,1,0,0,76457
0553898,4,2,1,3,1,83382.6004,0.7635553,1,15,0,0,0,32150.091,1,1.5,1,0,0,1,0,0,0,0,0,1,0,1,58960.40217580812
0553903,2,1,8,5,1,29396,0.1902877,1,11,0,0,0,33057.666,0,5,0,0,0,0,0,0,0,0,1,0,0,1,29396
0553904,2,1,8,9,2,32804,0.3865052,4,13,0,0,0,28756.978,0,9,0,0,0,0,0,0,0,0,1,0,0,0,32804
0553905,2,2,1,3,1,51689.6,0.5684804,1,16,0,0,0,24898.137,0,1.5,1,0,0,1,0,0,0,0,1,0,0,1,36550.06667682016
0553907,1,2,6,4,1,87837.0004,0.667383,1,16,0,0,0,28614.589,0,2,0,1,0,1,0,0,0,1,0,0,0,1,62110.138621925485
0553910,4,1,8,3,1,24328,0.2852287,1,16,0,0,0,12102.845,0,3,0,0,0,1,0,0,0,0,0,1,0,1,24328
0553914,1,2,1,6,3,176104.1436,0.0780689,4,16,0,0,0,22864.699,0,3,1,0,0,1,0,0,0,1,0,0,0,0,124524.43413460955
0553915,2,2,1,6,2,33024,0.3719724,1,13,0,0,0,29406.382,0,3,1,0,0,0,0,0,0,0,1,0,0,1,23351.494341904545
0553916,2,3,9,8,2,185703,0.9339456,1,16,0,0,0,25088.318,0,2.6666666666666665,0,0,0,1,0,0,0,0,1,0,0,1,107215.67703932108
0553917,4,3,2,8,2,44622.9996,0.447792,1,13,0,0,0,31783.736,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,1,0,1,25763.100831108564
0553926,2,1,8,NA,2,46048,0.3900034,1,12,0,0,0,30316.868,0,1,0,0,0,0,0,0,0,0,1,0,0,1,46048
0553931,2,2,1,9,2,63164,0.4151179,1,16,0,0,0,34824.899,0,4.5,1,0,0,1,0,0,0,0,1,0,0,1,44663.692726867084
0553932,1,3,3,5,1,40567,0.597157,1,13,0,0,0,34839.441,0,1.6666666666666667,0,0,0,0,0,0,0,1,0,0,0,1,23421.36837021555
0553936,1,1,8,4,1,42628,0.3152228,1,15,0,0,0,28110.375,0,4,0,0,0,1,0,0,0,1,0,0,0,1,42628
0553945,2,1,8,4,1,140265.0004,0.5786401,1,12,0,0,0,31027.04,0,4,0,0,0,0,0,0,0,0,1,0,0,1,140265.0004
0553946,5,3,2,6,2,63092,0.7808165,4,16,0,0,0,7947.768,0,2,0,0,0,1,0,0,0,0,0,0,0,0,36426.18318371187
0553947,4,2,1,5,1,67758.0008,0.7883696,1,14,0,0,0,24979.689,0,2.5,1,0,0,0,0,0,0,0,0,1,0,1,47912.1418453235
0553958,1,4,3,7,2,172282.9996,0.9393545,4,16,0,0,0,9223.106,0,1.75,0,0,0,1,0,0,0,1,0,0,0,0,86141.4998
0553959,2,3,4,8,2,97727.6,0.8758219,1,15,0,0,0,15597.67,0,2.6666666666666665,0,0,0,1,0,0,0,0,1,0,0,1,56423.05616725608
0553961,1,2,1,5,2,137518.1436,0.9418988,1,13,0,0,0,35711.348,0,2.5,1,0,0,0,0,0,0,1,0,0,0,1,97240.01187574542
0553963,2,2,1,10,3,74404,0.7335437,6,13,0,0,0,38045.019,0,5,1,0,0,0,0,0,0,0,1,0,0,0,52611.57294740388
0553964,1,2,1,7,1,66703,0.7695818,1,15,0,0,0,31386.334,0,3.5,1,0,0,1,0,0,0,1,0,0,0,1,47166.14362548628
0553965,4,4,3,5,2,94543.3996,0.0112694,1,12,0,0,0,27115.211,1,1.25,0,0,0,0,0,0,0,0,0,1,0,1,47271.6998
0553966,4,1,8,4,1,19876,0.1665594,1,11,0,0,1740,25982.229,0,4,0,0,0,0,1,0,0,0,0,1,0,1,19876
0553969,1,2,9,6,2,173192.4004,0.7241734,1,16,0,0,0,43339.923,0,3,0,0,0,1,0,0,0,1,0,0,0,1,122465.52077281573
0553970,4,5,4,6,2,118688.2004,0.8971977,4,12,0,0,0,8238.942,1,1.2,0,0,0,0,0,0,0,0,0,1,0,0,53078.97684430354
0553977,2,1,8,7,1,20284,0.2165093,1,15,0,0,0,22412.387,0,7,0,0,0,1,0,0,0,0,1,0,0,1,20284
0553979,4,3,9,6,2,114964,0.0438545,2,14,0,0,0,42554.464,0,2,0,0,0,0,0,0,0,0,0,1,1,0,66374.49634711615
0553980,4,3,2,3,2,72385,0.6489291,4,16,0,0,0,28500.846,0,1,0,0,0,1,0,0,0,0,0,1,0,0,41791.49923529106
0553982,1,3,4,8,2,50109.9996,0.6511448,1,13,0,0,0,39191.682,1,2.6666666666666665,0,0,0,0,0,0,0,1,0,0,0,1,28931.02175815204
0553985,1,4,3,7,2,74237.9996,0.7135119,1,15,0,0,0,54063.517,0,1.75,0,0,0,1,0,0,0,1,0,0,0,1,37118.9998
0553986,1,3,7,11,3,134111,0.8694085,1,15,0,0,0,18617.448,0,3.6666666666666665,0,0,1,1,0,0,0,1,0,0,0,1,77429.0219512899
0553988,4,2,9,5,1,78472.0004,0.6434484,1,14,0,0,0,35600.288,0,2.5,0,0,0,0,0,0,0,0,0,1,0,1,55488.08361611347
0553994,2,1,8,5,2,23383.6,0.2414231,1,13,0,0,0,15670.732,0,5,0,0,0,0,0,0,0,0,1,0,0,1,23383.6
0553995,4,1,8,3,1,32308,0.3064985,1,12,0,0,0,24525.41,0,3,0,0,0,0,0,0,0,0,0,1,0,1,32308
